workload,group,score
sdss,within,0.821509
sdss,within,0.917121
sdss,within,0.881202
sdss,within,0.690862
sdss,within,0.673971
sdss,within,0.889932
sdss,within,0.799431
sdss,within,0.803922
sdss,within,0.737603
sdss,within,0.652030
sdss,within,0.805062
sdss,within,0.675527
sdss,within,0.722744
sdss,within,0.734794
sdss,within,0.677796
sdss,within,0.703707
sdss,within,0.565459
sdss,within,0.706289
sdss,within,0.707100
sdss,within,0.867121
sdss,within,0.566228
sdss,within,0.832635
sdss,within,0.797877
sdss,within,0.786553
sdss,within,0.864989
sdss,within,0.651337
sdss,within,0.721702
sdss,within,0.741215
sdss,within,0.732808
sdss,within,0.687576
sdss,within,0.714054
sdss,cross,0.567701
sdss,cross,0.462430
sdss,cross,0.676221
sdss,cross,0.505159
sdss,cross,0.639804
sdss,cross,0.583128
sdss,cross,0.632419
sdss,cross,0.645256
sdss,cross,0.703348
sdss,cross,0.538013
sdss,cross,0.467011
sdss,cross,0.468351
sdss,cross,0.670599
sdss,cross,0.637980
sdss,cross,0.725543
sdss,cross,0.595415
sdss,cross,0.416029
sdss,cross,0.492246
sdss,cross,0.653690
sdss,cross,0.492414
sdss,cross,0.496427
sdss,cross,0.648583
sdss,cross,0.452524
sdss,cross,0.551961
sdss,cross,0.576504
sdss,cross,0.702300
sdss,cross,0.733028
sdss,cross,0.621850
sdss,cross,0.464682
sdss,cross,0.520985
sdss,cross,0.647458
sdss,cross,0.534494
sdss,cross,0.830196
sdss,cross,0.392686
sdss,cross,0.619571
sdss,cross,0.459480
sdss,cross,0.427031
sdss,cross,0.450169
sdss,cross,0.476640
sdss,cross,0.600963
sdss,cross,0.504705
sdss,cross,0.444573
sdss,cross,0.563361
sdss,cross,0.524285
sdss,cross,0.470134
sdss,cross,0.696490
sdss,cross,0.545536
sdss,cross,0.411868
sdss,cross,0.495002
sdss,cross,0.593647
sdss,cross,0.734155
sdss,cross,0.442526
sdss,cross,0.454119
sdss,cross,0.535330
sdss,cross,0.555309
sdss,cross,0.464229
sdss,cross,0.702838
sdss,cross,0.627763
sdss,cross,0.670803
sdss,cross,0.534970
sdss,cross,0.559671
sdss,cross,0.625124
sdss,cross,0.839670
sdss,cross,0.533937
sdss,cross,0.677998
sdss,cross,0.490965
sdss,cross,0.522519
sdss,cross,0.555191
sdss,cross,0.481484
sdss,cross,0.355510
sdss,cross,0.472958
sdss,cross,0.501569
sdss,cross,0.472013
sdss,cross,0.487179
sdss,cross,0.666448
sdss,cross,0.542348
sdss,cross,0.627768
sdss,cross,0.681465
sdss,cross,0.630988
sdss,cross,0.686267
sdss,cross,0.543612
sdss,cross,0.415807
sdss,cross,0.457898
sdss,cross,0.506330
sdss,cross,0.557345
sdss,cross,0.602254
sdss,cross,0.504336
sdss,cross,0.439342
sdss,cross,0.526808
sdss,cross,0.697973
sdss,cross,0.536358
sdss,cross,0.527173
sdss,cross,0.501163
sdss,cross,0.477036
sdss,cross,0.704996
sdss,cross,0.703992
sdss,cross,0.671916
sdss,cross,0.569840
sdss,cross,0.503878
sdss,cross,0.532121
sdss,cross,0.485886
sdss,cross,0.497019
sdss,cross,0.688322
sdss,cross,0.674038
sdss,cross,0.536133
sdss,cross,0.479891
sdss,cross,0.650513
sdss,cross,0.547229
sdss,cross,0.746222
sdss,cross,0.586427
sdss,cross,0.639124
sdss,cross,0.659772
sdss,cross,0.575510
sdss,cross,0.499641
sdss,cross,0.538280
sdss,cross,0.500295
sdss,cross,0.521859
sdss,cross,0.682838
sdss,cross,0.632594
sdss,cross,0.581242
sdss,cross,0.437994
sdss,cross,0.698378
sdss,cross,0.617680
sdss,cross,0.556250
sdss,cross,0.696175
sdss,cross,0.756968
sdss,cross,0.586314
sdss,cross,0.536655
sdss,cross,0.533190
sdss,cross,0.548315
sdss,cross,0.691397
sdss,cross,0.707388
sdss,cross,0.718429
sdss,cross,0.659431
sdss,cross,0.810367
sdss,cross,0.615035
sdss,cross,0.734834
sdss,cross,0.599852
sdss,cross,0.567942
sdss,cross,0.771119
sdss,cross,0.483660
sdss,cross,0.493220
sdss,cross,0.471314
sdss,cross,0.624835
sdss,cross,0.554060
sdss,cross,0.592258
sdss,cross,0.536132
sdss,cross,0.744470
sdss,cross,0.600138
sdss,cross,0.596553
sdss,cross,0.727194
sdss,cross,0.595709
sdss,cross,0.549630
sdss,cross,0.748939
sdss,cross,0.571036
sdss,cross,0.591212
sdss,cross,0.626963
sdss,cross,0.743634
sdss,cross,0.485496
sdss,cross,0.519789
sdss,cross,0.772973
sdss,cross,0.592881
sdss,cross,0.506396
sdss,cross,0.686913
sdss,cross,0.566475
sdss,cross,0.681682
sdss,cross,0.570568
sdss,cross,0.519716
sdss,cross,0.562595
sdss,cross,0.579474
sdss,cross,0.584450
sdss,cross,0.804590
sdss,cross,0.472071
sdss,cross,0.630780
sdss,cross,0.471224
sdss,cross,0.545073
sdss,cross,0.752036
sdss,cross,0.514305
sdss,cross,0.490320
sdss,cross,0.471117
sdss,cross,0.560538
sdss,cross,0.554792
sdss,cross,0.455854
sdss,cross,0.629202
sdss,cross,0.667864
sdss,cross,0.678113
sdss,cross,0.645209
sdss,cross,0.694870
sdss,cross,0.504009
sdss,cross,0.466477
sdss,cross,0.476190
sdss,cross,0.481177
sdss,cross,0.708586
sdss,cross,0.480845
sdss,cross,0.496929
sdss,cross,0.672793
sdss,cross,0.498238
sdss,cross,0.546417
sdss,cross,0.515452
sdss,cross,0.490813
sdss,cross,0.456327
sdss,cross,0.601728
sdss,cross,0.677585
sdss,cross,0.512507
sdss,cross,0.588147
sdss,cross,0.458269
sdss,cross,0.542381
sdss,cross,0.541575
sdss,cross,0.629270
sdss,cross,0.559051
sdss,cross,0.535848
sdss,cross,0.701827
sdss,cross,0.749393
sdss,cross,0.708137
sdss,cross,0.704830
sdss,cross,0.629960
sdss,cross,0.747748
sdss,cross,0.515475
sdss,cross,0.345593
sdss,cross,0.471710
sdss,cross,0.489879
sdss,cross,0.542818
sdss,cross,0.438121
sdss,cross,0.724553
sdss,cross,0.713009
sdss,cross,0.569640
sdss,cross,0.742361
sdss,cross,0.647252
sdss,cross,0.505224
sdss,cross,0.540542
sdss,cross,0.912423
sdss,cross,0.504425
sdss,cross,0.437297
sdss,cross,0.575987
sdss,cross,0.362205
sdss,cross,0.648482
sdss,cross,0.576921
sdss,cross,0.400256
sdss,cross,0.477561
sdss,cross,0.625887
sdss,cross,0.730580
sdss,cross,0.452728
sdss,cross,0.468534
sdss,cross,0.602170
sdss,cross,0.484915
sdss,cross,0.480845
sdss,cross,0.578576
sdss,cross,0.513741
sdss,cross,0.370819
sdss,cross,0.613159
sdss,cross,0.417967
sdss,cross,0.449652
sdss,cross,0.513943
sdss,cross,0.670347
sdss,cross,0.537750
sdss,cross,0.549456
sdss,cross,0.633833
sdss,cross,0.388417
sdss,cross,0.477983
sdss,cross,0.640350
sdss,cross,0.607753
sdss,cross,0.722072
sdss,cross,0.591522
sdss,cross,0.555566
sdss,cross,0.742819
sdss,cross,0.485058
sdss,cross,0.489704
sdss,cross,0.575389
sdss,cross,0.713435
sdss,cross,0.426799
sdss,cross,0.526438
sdss,cross,0.529697
sdss,cross,0.438501
sdss,cross,0.673243
sdss,cross,0.721131
sdss,cross,0.575523
sdss,cross,0.413429
sdss,cross,0.749050
sdss,cross,0.618622
sdss,cross,0.529896
sdss,cross,0.756895
sdss,cross,0.475559
sdss,cross,0.499626
sdss,cross,0.524652
sdss,cross,0.731617
sdss,cross,0.678371
sdss,cross,0.547586
sdss,cross,0.569494
sdss,cross,0.562514
sdss,cross,0.549699
sdss,cross,0.695112
sdss,cross,0.461181
sdss,cross,0.821599
sdss,cross,0.719424
sdss,cross,0.627205
sdss,cross,0.619348
sdss,cross,0.434518
sdss,cross,0.623663
sdss,cross,0.482333
sdss,cross,0.491034
sdss,cross,0.651110
sdss,cross,0.617549
sdss,cross,0.462927
sdss,cross,0.486388
sdss,cross,0.597007
sdss,cross,0.488242
sdss,cross,0.507884
sdss,cross,0.525523
sdss,cross,0.786632
sdss,cross,0.656349
sdss,cross,0.548524
sdss,cross,0.598248
sdss,cross,0.468371
sdss,cross,0.624708
sdss,cross,0.436893
sdss,cross,0.608679
sdss,cross,0.581096
sdss,cross,0.545073
sdss,cross,0.429890
sdss,cross,0.561184
sdss,cross,0.518812
sdss,cross,0.669956
sdss,cross,0.608513
sdss,cross,0.479948
sdss,cross,0.775756
sdss,cross,0.510857
sdss,cross,0.483719
sdss,cross,0.743763
sdss,cross,0.526020
sdss,cross,0.666385
sdss,cross,0.352498
sdss,cross,0.519514
sdss,cross,0.567066
sdss,cross,0.352890
sdss,cross,0.588417
sdss,cross,0.696008
sdss,cross,0.441493
sdss,cross,0.434250
sdss,cross,0.706537
sdss,cross,0.455484
sdss,cross,0.540957
sdss,cross,0.495065
sdss,cross,0.492118
sdss,cross,0.460163
sdss,cross,0.563468
sdss,cross,0.467784
sdss,cross,0.762502
sdss,cross,0.649298
sdss,cross,0.781311
sdss,cross,0.564494
sdss,cross,0.607038
sdss,cross,0.511504
sdss,cross,0.488487
sdss,cross,0.543978
sdss,cross,0.778080
sdss,cross,0.481326
sdss,cross,0.537440
sdss,cross,0.380978
sdss,cross,0.584409
sdss,cross,0.618640
sdss,cross,0.462801
sdss,cross,0.680248
sdss,cross,0.413949
sdss,cross,0.469974
sdss,cross,0.560136
sdss,cross,0.422133
sdss,cross,0.554372
sdss,cross,0.547063
sdss,cross,0.713491
sdss,cross,0.606612
sdss,cross,0.629263
sdss,cross,0.630800
sdss,cross,0.660724
sdss,cross,0.526395
sdss,cross,0.636962
sdss,cross,0.419601
sdss,cross,0.651302
sdss,cross,0.785521
sdss,cross,0.450886
sdss,cross,0.434435
sdss,cross,0.709317
sdss,cross,0.694453
sdss,cross,0.727032
sdss,cross,0.700546
sdss,cross,0.470024
sdss,cross,0.732961
sdss,cross,0.402461
sdss,cross,0.442077
sdss,cross,0.630987
sdss,cross,0.687673
sdss,cross,0.509820
sdss,cross,0.532797
sdss,cross,0.624348
sdss,cross,0.583260
sdss,cross,0.453135
sdss,cross,0.486120
sdss,cross,0.377011
sdss,cross,0.725599
sdss,cross,0.513466
sdss,cross,0.456573
sdss,cross,0.537358
sdss,cross,0.378137
sdss,cross,0.606976
sdss,cross,0.667383
sdss,cross,0.364013
sdss,cross,0.479171
sdss,cross,0.490971
sdss,cross,0.596203
sdss,cross,0.513534
sdss,cross,0.570549
sdss,cross,0.371179
sdss,cross,0.735056
sdss,cross,0.496440
sdss,cross,0.452179
sdss,cross,0.443662
sdss,cross,0.502212
sdss,cross,0.542199
sdss,cross,0.590352
sdss,cross,0.597908
sdss,cross,0.617767
sdss,cross,0.454573
sdss,cross,0.746086
sdss,cross,0.753360
sdss,cross,0.518415
sdss,cross,0.521475
sdss,cross,0.850092
sdss,cross,0.536919
sdss,cross,0.685069
sdss,cross,0.452061
sdss,cross,0.335665
sdss,cross,0.461189
sdss,cross,0.744252
sdss,cross,0.612647
sdss,cross,0.441865
sdss,cross,0.672616
sdss,cross,0.503110
sdss,cross,0.503350
sdss,cross,0.430306
sdss,cross,0.610241
sdss,cross,0.520095
sdss,cross,0.537035
sdss,cross,0.461843
sdss,cross,0.396722
sdss,cross,0.389216
sdss,cross,0.612615
sdss,cross,0.647358
sdss,cross,0.539330
sdss,cross,0.675489
sdss,cross,0.763712
sdss,cross,0.600943
sdss,cross,0.693470
sdss,cross,0.544959
sdss,cross,0.759153
sdss,cross,0.541253
sdss,cross,0.496463
sdss,cross,0.495258
sdss,cross,0.513764
sdss,cross,0.424735
sdss,cross,0.503469
sdss,cross,0.507694
sdss,cross,0.684834
sdss,cross,0.730852
sdss,cross,0.564222
sdss,cross,0.453799
sdss,cross,0.563209
sdss,cross,0.551288
sdss,cross,0.729260
sdss,cross,0.565983
sdss,cross,0.564740
sdss,cross,0.586332
sdss,cross,0.492148
sdss,cross,0.536681
sdss,cross,0.660738
sdss,cross,0.558720
sdss,cross,0.460123
sdss,cross,0.582279
sdss,cross,0.364513
sdss,cross,0.681294
sdss,cross,0.584170
sdss,cross,0.562595
sdss,cross,0.667202
sdss,cross,0.503905
sdss,cross,0.523377
sdss,cross,0.487060
sdss,cross,0.460207
sdss,cross,0.741934
sdss,cross,0.556947
sdss,cross,0.604425
sdss,cross,0.721520
sdss,cross,0.525819
sdss,cross,0.427621
sdss,cross,0.482257
sdss,cross,0.561374
sdss,cross,0.572779
sdss,cross,0.452335
sdss,cross,0.453553
sdss,cross,0.520030
sdss,cross,0.748452
sdss,cross,0.480598
sdss,cross,0.608980
sdss,cross,0.746568
sdss,cross,0.493003
sdss,cross,0.794452
sdss,cross,0.514492
sdss,cross,0.541387
sdss,cross,0.484108
sdss,cross,0.415881
sdss,cross,0.666561
sdss,cross,0.678613
sdss,cross,0.629972
sdss,cross,0.748590
sdss,cross,0.353245
sdss,cross,0.641794
sdss,cross,0.454678
sdss,cross,0.688352
sdss,cross,0.363271
sdss,cross,0.503581
sdss,cross,0.466790
sdss,cross,0.513612
sdss,cross,0.428722
sdss,cross,0.631879
sdss,cross,0.460243
sdss,cross,0.496535
sdss,cross,0.619773
sdss,cross,0.667895
sdss,cross,0.403498
sdss,cross,0.554043
sdss,cross,0.478330
sdss,cross,0.559676
sdss,cross,0.630491
sdss,cross,0.468656
sdss,cross,0.334369
sdss,cross,0.470465
sdss,cross,0.577230
sdss,cross,0.550348
sdss,cross,0.528222
sdss,cross,0.457937
sdss,cross,0.498858
sdss,cross,0.485954
sdss,cross,0.500311
sdss,cross,0.634164
sdss,cross,0.469504
sdss,cross,0.496675
sdss,cross,0.506888
sdss,cross,0.514851
sdss,cross,0.495761
sdss,cross,0.434932
sdss,cross,0.493863
sdss,cross,0.511391
sdss,cross,0.421299
sdss,cross,0.406775
sdss,cross,0.573253
sdss,cross,0.496015
sdss,cross,0.840295
sdss,cross,0.457537
sdss,cross,0.604747
sdss,cross,0.705334
sdss,cross,0.450114
sdss,cross,0.611763
sdss,cross,0.722915
sdss,cross,0.541619
sdss,cross,0.693461
sdss,cross,0.496924
sdss,cross,0.478652
sdss,cross,0.679328
sdss,cross,0.591716
sdss,cross,0.504196
sdss,cross,0.451227
sdss,cross,0.672226
sdss,cross,0.527342
sdss,cross,0.579280
sdss,cross,0.487906
sdss,cross,0.536285
sdss,cross,0.657522
sdss,cross,0.518321
sdss,cross,0.573014
sdss,cross,0.553784
sdss,cross,0.604278
sdss,cross,0.621822
sdss,cross,0.525193
sdss,cross,0.567751
sdss,cross,0.467129
sdss,cross,0.607737
sdss,cross,0.713893
sdss,cross,0.396571
sdss,cross,0.603244
sdss,cross,0.342399
sdss,cross,0.499122
sdss,cross,0.672425
sdss,cross,0.530533
sdss,cross,0.469387
sdss,cross,0.473808
sdss,cross,0.777793
sdss,cross,0.704429
sdss,cross,0.726131
sdss,cross,0.582352
sdss,cross,0.740841
sdss,cross,0.696451
sdss,cross,0.692859
sdss,cross,0.577031
sdss,cross,0.477811
sdss,cross,0.674200
sdss,cross,0.462054
sdss,cross,0.534307
sdss,cross,0.501411
sdss,cross,0.514429
sdss,cross,0.576148
sdss,cross,0.589956
sdss,cross,0.523776
sdss,cross,0.485669
sdss,cross,0.655201
sdss,cross,0.609511
sdss,cross,0.448250
sdss,cross,0.502533
sdss,cross,0.457190
sdss,cross,0.470650
sdss,cross,0.684992
sdss,cross,0.631168
sdss,cross,0.464877
sdss,cross,0.510715
sdss,cross,0.514016
sdss,cross,0.626243
sdss,cross,0.476746
sdss,cross,0.376373
sdss,cross,0.624902
sdss,cross,0.695331
sdss,cross,0.704545
sdss,cross,0.576738
sdss,cross,0.743808
sdss,cross,0.620449
sdss,cross,0.664446
sdss,cross,0.638534
sdss,cross,0.481372
sdss,cross,0.500210
sdss,cross,0.496186
sdss,cross,0.688099
sdss,cross,0.525512
sdss,cross,0.522326
sdss,cross,0.520095
sdss,cross,0.457211
sdss,cross,0.372869
sdss,cross,0.609814
sdss,cross,0.781458
sdss,cross,0.743419
sdss,cross,0.521390
sdss,cross,0.420201
sdss,cross,0.475555
sdss,cross,0.491584
sdss,cross,0.754705
sdss,cross,0.516378
sdss,cross,0.475063
sdss,cross,0.581846
sdss,cross,0.594837
sdss,cross,0.439353
sdss,cross,0.575664
sdss,cross,0.444598
sdss,cross,0.548374
sdss,cross,0.480846
sdss,cross,0.511239
sdss,cross,0.644345
sdss,cross,0.510524
sdss,cross,0.554292
sdss,cross,0.483018
sdss,cross,0.578451
sdss,cross,0.602682
sdss,cross,0.734154
sdss,cross,0.471725
sdss,cross,0.466693
sdss,cross,0.545166
sdss,cross,0.563344
sdss,cross,0.654617
sdss,cross,0.560238
sdss,cross,0.481761
sdss,cross,0.521204
sdss,cross,0.502952
sdss,cross,0.488988
sdss,cross,0.761221
sdss,cross,0.574851
sdss,cross,0.446706
sdss,cross,0.705490
sdss,cross,0.790836
sdss,cross,0.495576
sdss,cross,0.616153
sdss,cross,0.481916
sdss,cross,0.661767
sdss,cross,0.611485
sdss,cross,0.535938
sdss,cross,0.476099
sdss,cross,0.539492
sdss,cross,0.540396
sdss,cross,0.461391
sdss,cross,0.539909
sdss,cross,0.451680
sdss,cross,0.637104
sdss,cross,0.583428
sdss,cross,0.682557
sdss,cross,0.617505
sdss,cross,0.534707
sdss,cross,0.593831
sdss,cross,0.651258
sdss,cross,0.524080
sdss,cross,0.485506
sdss,cross,0.495955
sdss,cross,0.645174
sdss,cross,0.611900
sdss,cross,0.587812
sdss,cross,0.661852
sdss,cross,0.663375
sdss,cross,0.573500
sdss,cross,0.651893
sdss,cross,0.567249
sdss,cross,0.565488
sdss,cross,0.552889
sdss,cross,0.738074
sdss,cross,0.485286
sdss,cross,0.637711
sdss,cross,0.581599
sdss,cross,0.587327
sdss,cross,0.604898
sdss,cross,0.618656
sdss,cross,0.624345
sdss,cross,0.567224
sdss,cross,0.583359
sdss,cross,0.347992
sdss,cross,0.580823
sdss,cross,0.540872
sdss,cross,0.461998
sdss,cross,0.622322
sdss,cross,0.507870
sdss,cross,0.612901
sdss,cross,0.563494
sdss,cross,0.807167
sdss,cross,0.511211
sdss,cross,0.553108
sdss,cross,0.369480
sdss,cross,0.771528
sdss,cross,0.654551
sdss,cross,0.568717
sdss,cross,0.676148
sdss,cross,0.622055
sdss,cross,0.817836
sdss,cross,0.711178
sdss,cross,0.819770
sdss,cross,0.643180
sdss,cross,0.772549
sdss,cross,0.736584
sdss,cross,0.649829
sdss,cross,0.583384
sdss,cross,0.567268
sdss,cross,0.558054
sdss,cross,0.459823
sdss,cross,0.586930
sdss,cross,0.466054
sdss,cross,0.541365
sdss,cross,0.671715
sdss,cross,0.561528
sdss,cross,0.549326
sdss,cross,0.652508
sdss,cross,0.488261
sdss,cross,0.597299
sdss,cross,0.606772
sdss,cross,0.698831
sdss,cross,0.610825
sdss,cross,0.557831
sdss,cross,0.506231
sdss,cross,0.656334
sdss,cross,0.719352
sdss,cross,0.536811
sdss,cross,0.597652
sdss,cross,0.548794
sdss,cross,0.630771
sdss,cross,0.566635
sdss,cross,0.637054
sdss,cross,0.595550
sdss,cross,0.568397
sdss,cross,0.638724
sdss,cross,0.534797
sdss,cross,0.510370
sdss,cross,0.557636
sdss,cross,0.612547
sdss,cross,0.822391
sdss,cross,0.584630
sdss,cross,0.563437
sdss,cross,0.577859
sdss,cross,0.607356
sdss,cross,0.852786
sdss,cross,0.650108
sdss,cross,0.594368
sdss,cross,0.671410
sdss,cross,0.578664
sdss,cross,0.656560
sdss,cross,0.612073
sdss,cross,0.452643
sdss,cross,0.472939
sdss,cross,0.603770
sdss,cross,0.593991
sdss,cross,0.345354
sdss,cross,0.348940
sdss,cross,0.684337
sdss,cross,0.452862
sdss,cross,0.504629
sdss,cross,0.561774
sdss,cross,0.653918
sdss,cross,0.484210
sdss,cross,0.430378
sdss,cross,0.621756
sdss,cross,0.575476
sdss,cross,0.566929
sdss,cross,0.524371
sdss,cross,0.593449
sdss,cross,0.451699
sdss,cross,0.507487
sdss,cross,0.633283
sdss,cross,0.952032
sdss,cross,0.757526
sdss,cross,0.667087
sdss,cross,0.559912
sdss,cross,0.757413
sdss,cross,0.710356
sdss,cross,0.607431
sdss,cross,0.642008
sdss,cross,0.569783
sdss,cross,0.636243
sdss,cross,0.387381
sdss,cross,0.585529
sdss,cross,0.559873
sdss,cross,0.395182
sdss,cross,0.718105
sdss,cross,0.489376
sdss,cross,0.608004
sdss,cross,0.423007
sdss,cross,0.771239
sdss,cross,0.443087
sdss,cross,0.432671
sdss,cross,0.634344
sdss,cross,0.590127
sdss,cross,0.742667
sdss,cross,0.701498
sdss,cross,0.598728
sdss,cross,0.469481
sdss,cross,0.620792
sdss,cross,0.596819
sdss,cross,0.671871
sdss,cross,0.569961
sdss,cross,0.508813
sdss,cross,0.572648
sdss,cross,0.773814
sdss,cross,0.549476
sdss,cross,0.684701
sdss,cross,0.729583
sdss,cross,0.838212
sdss,cross,0.793253
sdss,cross,0.789736
sdss,cross,0.666955
sdss,cross,0.768691
sdss,cross,0.718906
sdss,cross,0.619244
sdss,cross,0.593416
sdss,cross,0.493026
sdss,cross,0.665624
sdss,cross,0.435797
sdss,cross,0.495372
sdss,cross,0.559329
sdss,cross,0.576455
sdss,cross,0.461848
sdss,cross,0.485834
sdss,cross,0.499037
sdss,cross,0.464869
sdss,cross,0.663241
sdss,cross,0.634973
sdss,cross,0.525568
sdss,cross,0.526118
sdss,cross,0.871503
sdss,cross,0.738333
sdss,cross,0.622508
sdss,cross,0.577456
sdss,cross,0.430528
sdss,cross,0.488924
sdss,cross,0.481903
sdss,cross,0.466169
sdss,cross,0.623619
sdss,cross,0.614871
sdss,cross,0.552346
sdss,cross,0.737821
sdss,cross,0.562703
sdss,cross,0.655961
sdss,cross,0.542319
sdss,cross,0.533104
sdss,cross,0.484188
sdss,cross,0.628205
sdss,cross,0.656832
sdss,cross,0.757615
sdss,cross,0.578868
sdss,cross,0.665604
sdss,cross,0.793371
sdss,cross,0.630159
sdss,cross,0.749174
sdss,cross,0.548108
sdss,cross,0.565467
sdss,cross,0.542318
sdss,cross,0.536314
sdss,cross,0.562094
sdss,cross,0.475538
sdss,cross,0.662498
sdss,cross,0.589751
sdss,cross,0.550170
sdss,cross,0.496674
sdss,cross,0.627135
sdss,cross,0.626947
sdss,cross,0.675632
sdss,cross,0.622786
sdss,cross,0.464064
sdss,cross,0.752524
sdss,cross,0.673970
sdss,cross,0.650869
sdss,cross,0.761726
sdss,cross,0.512689
sdss,cross,0.754431
sdss,cross,0.664889
sdss,cross,0.693472
sdss,cross,0.746941
sdss,cross,0.693062
sdss,cross,0.625917
sdss,cross,0.558685
sdss,cross,0.523117
sdss,cross,0.444501
sdss,cross,0.717023
sdss,cross,0.767955
sdss,cross,0.519905
sdss,cross,0.476600
sdss,cross,0.757636
sdss,cross,0.479663
sdss,cross,0.502147
sdss,cross,0.531947
sdss,cross,0.556930
sdss,cross,0.498402
sdss,cross,0.498467
sdss,cross,0.452897
sdss,cross,0.624697
sdss,cross,0.543195
sdss,cross,0.651634
sdss,cross,0.527776
sdss,cross,0.514090
sdss,cross,0.623398
sdss,cross,0.516444
sdss,cross,0.576504
sdss,cross,0.608552
sdss,cross,0.557944
sdss,cross,0.697018
sdss,cross,0.706172
sdss,cross,0.568034
sdss,cross,0.667362
sdss,cross,0.477460
sdss,cross,0.505479
sdss,cross,0.519435
sdss,cross,0.693219
sdss,cross,0.673426
sdss,cross,0.768708
sdss,cross,0.662604
sdss,cross,0.685830
sdss,cross,0.574367
sdss,cross,0.555890
sdss,cross,0.773127
sdss,cross,0.796910
sdss,cross,0.657372
sdss,cross,0.584402
sdss,cross,0.795367
sdss,cross,0.882057
sdss,cross,0.791919
sdss,cross,0.805488
sdss,cross,0.625221
sdss,cross,0.654279
sdss,cross,0.776512
sdss,cross,0.815549
sdss,cross,0.810900
sdss,cross,0.547537
sdss,cross,0.609404
sdss,cross,0.738556
sdss,cross,0.625398
sdss,cross,0.620736
sdss,cross,0.640809
sdss,cross,0.639867
sdss,cross,0.508818
sdss,cross,0.699392
sdss,cross,0.642031
sdss,cross,0.606081
sdss,cross,0.728752
sdss,cross,0.693433
sdss,cross,0.693126
sdss,cross,0.688939
sdss,cross,0.619938
sdss,cross,0.674003
sdss,cross,0.663407
sdss,cross,0.760410
sdss,cross,0.869703
sdss,cross,0.584315
sdss,cross,0.562453
sdss,cross,0.664406
sdss,cross,0.641973
sdss,cross,0.686153
sdss,cross,0.495590
sdss,cross,0.498947
sdss,cross,0.597968
sdss,cross,0.671459
sdss,cross,0.749430
sdss,cross,0.545567
sdss,cross,0.658224
sdss,cross,0.444085
sdss,cross,0.527301
sdss,cross,0.647012
sdss,cross,0.461477
sdss,cross,0.648158
sdss,cross,0.676807
sdss,cross,0.746965
sdss,cross,0.703625
sdss,cross,0.526731
sdss,cross,0.706754
sdss,cross,0.514850
sdss,cross,0.812927
sdss,cross,0.867254
sdss,cross,0.754614
sdss,cross,0.697126
sdss,cross,0.673999
sdss,cross,0.628878
sdss,cross,0.780727
sdss,cross,0.729000
sdss,cross,0.693792
sdss,cross,0.615426
sdss,cross,0.630240
sdss,cross,0.468762
sdss,cross,0.547865
sdss,cross,0.667574
sdss,cross,0.574666
sdss,cross,0.606891
sdss,cross,0.535185
sdss,cross,0.553204
sdss,cross,0.565410
sdss,cross,0.551875
sdss,cross,0.629506
sdss,cross,0.729052
sdss,cross,0.790981
sdss,cross,0.544613
sdss,cross,0.552253
sdss,cross,0.768587
sdss,cross,0.716195
sdss,cross,0.725846
sdss,cross,0.671659
sdss,cross,0.472678
sdss,cross,0.483039
sdss,cross,0.461089
sdss,cross,0.655976
sdss,cross,0.546983
sdss,cross,0.725704
sdss,cross,0.763740
sdss,cross,0.714787
sdss,cross,0.719349
sdss,cross,0.767349
sdss,cross,0.734156
sdss,cross,0.707786
sdss,cross,0.705404
sdss,cross,0.699247
sdss,cross,0.504574
sdss,cross,0.636829
sdss,cross,0.756892
sdss,cross,0.764140
sdss,cross,0.489684
sdss,cross,0.517996
sdss,cross,0.753185
sdss,cross,0.758930
sdss,cross,0.761905
sdss,cross,0.746827
sdss,cross,0.707225
sdss,cross,0.682854
sdss,cross,0.698078
sdss,cross,0.695484
sdss,cross,0.729141
sdss,cross,0.740201
sdss,cross,0.727920
sdss,cross,0.798855
sdss,cross,0.663198
sdss,cross,0.790366
sdss,cross,0.947948
sdss,cross,0.713428
sdss,cross,0.847720
sdss,cross,0.803852
sdss,cross,0.804401
sdss,cross,0.801843
sdss,cross,0.766903
sdss,cross,0.771813
sdss,cross,0.725754
sdss,cross,0.738197
sdss,cross,0.821338
sdss,cross,0.720815
sdss,cross,0.671653
sdss,cross,0.840190
sdss,cross,0.656746
sdss,cross,0.560022
sdss,cross,0.665389
sdss,cross,0.765513
sdss,cross,0.785895
sdss,cross,0.779598
sdss,cross,0.582125
sdss,cross,0.602174
sdss,cross,0.812406
sdss,cross,0.814888
sdss,cross,0.669437
sdss,cross,0.584293
sdss,cross,0.735929
sdss,cross,0.683442
sdss,cross,0.642258
sdss,cross,0.914935
sdss,cross,0.764978
sdss,cross,0.824363
sdss,cross,0.811667
sdss,cross,0.615236
sdss,cross,0.587578
sdss,cross,0.725988
sdss,cross,0.659407
sdss,cross,0.693719
sdss,cross,0.566303
sdss,cross,0.553446
sdss,cross,0.664223
sdss,cross,0.635518
sdss,cross,0.591698
sdss,cross,0.744214
sdss,cross,0.686411
sdss,cross,0.581501
sdss,cross,0.457976
sdss,cross,0.696743
sdss,cross,0.437218
sdss,cross,0.498726
sdss,cross,0.867958
sdss,cross,0.714076
sdss,cross,0.737211
sdss,cross,0.555787
sdss,cross,0.364194
sdss,cross,0.732249
